beam,https://www.github.com/apache/beam.git
aries-rsa,https://www.github.com/apache/aries-rsa.git
nifi-minifi,https://www.github.com/apache/nifi-minifi.git
guacamole-client,https://www.github.com/apache/guacamole-client.git
sentry,https://www.github.com/apache/sentry.git
mnemonic,https://www.github.com/apache/mnemonic.git
tomcat85,https://www.github.com/apache/tomcat85.git
cordova-plugin-compat,https://www.github.com/apache/cordova-plugin-compat.git
commons-crypto,https://www.github.com/apache/commons-crypto.git
karaf-boot,https://www.github.com/apache/karaf-boot.git
pulsar,https://www.github.com/apache/pulsar.git
struts-archetypes,https://www.github.com/apache/struts-archetypes.git
distributedlog,https://www.github.com/apache/distributedlog.git
twill,https://www.github.com/apache/twill.git
juneau,https://www.github.com/apache/juneau.git
commons-rng,https://www.github.com/apache/commons-rng.git
bahir-flink,https://www.github.com/apache/bahir-flink.git
usergrid-android,https://www.github.com/apache/usergrid-android.git
usergrid-java,https://www.github.com/apache/usergrid-java.git
asterixdb-bad,https://www.github.com/apache/asterixdb-bad.git
maven-resolver,https://www.github.com/apache/maven-resolver.git
opennlp-addons,https://www.github.com/apache/opennlp-addons.git
opennlp-sandbox,https://www.github.com/apache/opennlp-sandbox.git
commons-numbers,https://www.github.com/apache/commons-numbers.git
logging-log4j-audit,https://www.github.com/apache/logging-log4j-audit.git
logging-log4j-tools,https://www.github.com/apache/logging-log4j-tools.git
accumulo-bsp,https://www.github.com/apache/accumulo-bsp.git
accumulo-instamo-archetype,https://www.github.com/apache/accumulo-instamo-archetype.git
accumulo-pig,https://www.github.com/apache/accumulo-pig.git
accumulo-wikisearch,https://www.github.com/apache/accumulo-wikisearch.git
aries-jax-rs-whiteboard,https://www.github.com/apache/aries-jax-rs-whiteboard.git
usergrid-qakka,https://www.github.com/apache/usergrid-qakka.git
rocketmq,https://www.github.com/apache/rocketmq.git
accumulo-examples,https://www.github.com/apache/accumulo-examples.git
meecrowave,https://www.github.com/apache/meecrowave.git
qpid-proton-j,https://www.github.com/apache/qpid-proton-j.git
accumulo-testing,https://www.github.com/apache/accumulo-testing.git
geode-examples,https://www.github.com/apache/geode-examples.git
cayenne-modeler,https://www.github.com/apache/cayenne-modeler.git
logging-log4j-boot,https://www.github.com/apache/logging-log4j-boot.git
activemq-cli-tools,https://www.github.com/apache/activemq-cli-tools.git
ofbiz-framework,https://www.github.com/apache/ofbiz-framework.git
nifi-registry,https://www.github.com/apache/nifi-registry.git
griffin,https://www.github.com/apache/griffin.git
qpid-jms-amqp-0-x,https://www.github.com/apache/qpid-jms-amqp-0-x.git
freemarker-online-tester,https://www.github.com/apache/freemarker-online-tester.git
activemq-nms-openwire-generator,https://www.github.com/apache/activemq-nms-openwire-generator.git
rocketmq-externals,https://www.github.com/apache/rocketmq-externals.git
struts-extras,https://www.github.com/apache/struts-extras.git
calcite-avatica,https://www.github.com/apache/calcite-avatica.git
aries-jpa,https://www.github.com/apache/aries-jpa.git
qpid-broker-j,https://www.github.com/apache/qpid-broker-j.git
servicecomb-java-chassis,https://www.github.com/apache/servicecomb-java-chassis.git
aries-containers,https://www.github.com/apache/aries-containers.git
logging-chainsaw,https://www.github.com/apache/logging-chainsaw.git
tomee-site-generator,https://www.github.com/apache/tomee-site-generator.git
geronimo-config,https://www.github.com/apache/geronimo-config.git
servicecomb-pack,https://www.github.com/apache/servicecomb-pack.git
atlas,https://www.github.com/apache/atlas.git
metamodel-membrane,https://www.github.com/apache/metamodel-membrane.git
directory-ldap-api,https://www.github.com/apache/directory-ldap-api.git
myfaces-tobago,https://www.github.com/apache/myfaces-tobago.git
myfaces-trinidad,https://www.github.com/apache/myfaces-trinidad.git
logging-log4j-audit-sample,https://www.github.com/apache/logging-log4j-audit-sample.git
geronimo-safeguard,https://www.github.com/apache/geronimo-safeguard.git
jackrabbit-filevault-package-maven-plugin,https://www.github.com/apache/jackrabbit-filevault-package-maven-plugin.git
myfaces-trinidad-maven,https://www.github.com/apache/myfaces-trinidad-maven.git
turbine-fulcrum,https://www.github.com/apache/turbine-fulcrum.git
pdfbox-jbig2,https://www.github.com/apache/pdfbox-jbig2.git
sling-org-apache-sling-api,https://www.github.com/apache/sling-org-apache-sling-api.git
sling-org-apache-sling-auth-core,https://www.github.com/apache/sling-org-apache-sling-auth-core.git
sling-org-apache-sling-auth-form,https://www.github.com/apache/sling-org-apache-sling-auth-form.git
sling-org-apache-sling-commons-classloader,https://www.github.com/apache/sling-org-apache-sling-commons-classloader.git
sling-org-apache-sling-commons-compiler,https://www.github.com/apache/sling-org-apache-sling-commons-compiler.git
sling-org-apache-sling-commons-contentdetection,https://www.github.com/apache/sling-org-apache-sling-commons-contentdetection.git
sling-org-apache-sling-commons-fsclassloader,https://www.github.com/apache/sling-org-apache-sling-commons-fsclassloader.git
sling-org-apache-sling-commons-johnzon,https://www.github.com/apache/sling-org-apache-sling-commons-johnzon.git
sling-org-apache-sling-commons-log,https://www.github.com/apache/sling-org-apache-sling-commons-log.git
sling-org-apache-sling-commons-logservice,https://www.github.com/apache/sling-org-apache-sling-commons-logservice.git
sling-org-apache-sling-commons-log-webconsole,https://www.github.com/apache/sling-org-apache-sling-commons-log-webconsole.git
sling-org-apache-sling-commons-metrics,https://www.github.com/apache/sling-org-apache-sling-commons-metrics.git
sling-org-apache-sling-commons-metrics-rrd4j,https://www.github.com/apache/sling-org-apache-sling-commons-metrics-rrd4j.git
sling-org-apache-sling-commons-mime,https://www.github.com/apache/sling-org-apache-sling-commons-mime.git
sling-org-apache-sling-commons-messaging-mail,https://www.github.com/apache/sling-org-apache-sling-commons-messaging-mail.git
sling-org-apache-sling-commons-messaging,https://www.github.com/apache/sling-org-apache-sling-commons-messaging.git
sling-org-apache-sling-commons-osgi,https://www.github.com/apache/sling-org-apache-sling-commons-osgi.git
sling-org-apache-sling-commons-scheduler,https://www.github.com/apache/sling-org-apache-sling-commons-scheduler.git
sling-org-apache-sling-commons-threaddump,https://www.github.com/apache/sling-org-apache-sling-commons-threaddump.git
sling-org-apache-sling-commons-threads,https://www.github.com/apache/sling-org-apache-sling-commons-threads.git
sling-org-apache-sling-engine,https://www.github.com/apache/sling-org-apache-sling-engine.git
sling-org-apache-sling-adapter,https://www.github.com/apache/sling-org-apache-sling-adapter.git
sling-org-apache-sling-bundleresource-impl,https://www.github.com/apache/sling-org-apache-sling-bundleresource-impl.git
sling-org-apache-sling-caconfig-api,https://www.github.com/apache/sling-org-apache-sling-caconfig-api.git
sling-org-apache-sling-caconfig-impl,https://www.github.com/apache/sling-org-apache-sling-caconfig-impl.git
sling-org-apache-sling-caconfig-integration-tests,https://www.github.com/apache/sling-org-apache-sling-caconfig-integration-tests.git
sling-org-apache-sling-caconfig-spi,https://www.github.com/apache/sling-org-apache-sling-caconfig-spi.git
sling-org-apache-sling-event-dea,https://www.github.com/apache/sling-org-apache-sling-event-dea.git
sling-org-apache-sling-discovery-api,https://www.github.com/apache/sling-org-apache-sling-discovery-api.git
sling-org-apache-sling-discovery-base,https://www.github.com/apache/sling-org-apache-sling-discovery-base.git
sling-org-apache-sling-discovery-commons,https://www.github.com/apache/sling-org-apache-sling-discovery-commons.git
sling-org-apache-sling-discovery-impl,https://www.github.com/apache/sling-org-apache-sling-discovery-impl.git
sling-org-apache-sling-discovery-oak,https://www.github.com/apache/sling-org-apache-sling-discovery-oak.git
sling-org-apache-sling-discovery-standalone,https://www.github.com/apache/sling-org-apache-sling-discovery-standalone.git
sling-org-apache-sling-discovery-support,https://www.github.com/apache/sling-org-apache-sling-discovery-support.git
sling-org-apache-sling-event-api,https://www.github.com/apache/sling-org-apache-sling-event-api.git
sling-org-apache-sling-event,https://www.github.com/apache/sling-org-apache-sling-event.git
sling-org-apache-sling-featureflags,https://www.github.com/apache/sling-org-apache-sling-featureflags.git
sling-org-apache-sling-fsresource,https://www.github.com/apache/sling-org-apache-sling-fsresource.git
sling-org-apache-sling-hc-annotations,https://www.github.com/apache/sling-org-apache-sling-hc-annotations.git
sling-org-apache-sling-hc-api,https://www.github.com/apache/sling-org-apache-sling-hc-api.git
sling-org-apache-sling-hc-core,https://www.github.com/apache/sling-org-apache-sling-hc-core.git
sling-org-apache-sling-hc-it,https://www.github.com/apache/sling-org-apache-sling-hc-it.git
sling-org-apache-sling-hc-junit-bridge,https://www.github.com/apache/sling-org-apache-sling-hc-junit-bridge.git
sling-org-apache-sling-hc-samples,https://www.github.com/apache/sling-org-apache-sling-hc-samples.git
sling-org-apache-sling-hc-support,https://www.github.com/apache/sling-org-apache-sling-hc-support.git
sling-org-apache-sling-hc-webconsole,https://www.github.com/apache/sling-org-apache-sling-hc-webconsole.git
