id,commits,exceptionsCount,gitUrl,javaLoc,numberOfProductionFiles,numberOfTestFiles,productionLoc,testLoc,refactoring,Refactorings_Count
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Pull Up Attribute,290
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Pull Up Method,531
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Push Down Attribute,107
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Push Down Method,255
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Rename Attribute,529
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Rename Class,202
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Rename Method,1043
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Rename Parameter,851
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Rename Variable,746
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Replace Attribute,2
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Replace Variable With Attribute,51
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Split Parameter,2
6550,5081,13,https://github.com/ModeShape/modeshape,276694,1481,472,188455,88239,Split Variable,1
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Change Attribute Type,686
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Change Package,392
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Change Parameter Type,1122
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Change Return Type,945
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Change Variable Type,1174
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract And Move Method,337
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Attribute,57
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Class,62
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Interface,36
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Method,616
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Subclass,6
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Superclass,111
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Extract Variable,473
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Inline Method,158
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Inline Variable,120
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Merge Parameter,7
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Merge Variable,12
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move And Inline Method,63
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move And Rename Attribute,12
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move And Rename Class,72
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move And Rename Method,46
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move Attribute,198
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move Class,1389
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move Method,299
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Move Source Folder,659
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Parameterize Variable,43
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Pull Up Attribute,188
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Pull Up Method,324
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Push Down Attribute,45
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Push Down Method,69
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Rename Attribute,480
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Rename Class,214
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Rename Method,1516
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Rename Parameter,773
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Rename Variable,699
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Replace Attribute,5
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Replace Variable With Attribute,86
6634,6361,6,https://github.com/sgothel/jogl,228953,890,499,153877,75076,Split Variable,2
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Change Attribute Type,281
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Change Package,41
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Change Parameter Type,220
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Change Return Type,213
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Change Variable Type,205
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract And Move Method,56
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Attribute,5
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Class,17
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Interface,15
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Method,215
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Subclass,1
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Superclass,65
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Extract Variable,72
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Inline Method,23
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Inline Variable,26
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Merge Parameter,1
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Merge Variable,1
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move And Inline Method,9
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move And Rename Class,27
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move And Rename Method,16
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move Attribute,158
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move Class,87
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move Method,127
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Move Source Folder,1051
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Parameterize Variable,8
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Pull Up Attribute,26
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Pull Up Method,69
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Push Down Attribute,17
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Push Down Method,16
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Rename Attribute,186
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Rename Class,72
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Rename Method,221
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Rename Parameter,137
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Rename Variable,121
6667,3031,3,https://github.com/edx/edx-app-android,58057,564,121,47535,10522,Replace Variable With Attribute,28
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Change Attribute Type,223
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Change Package,12
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Change Parameter Type,474
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Change Return Type,385
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Change Variable Type,769
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract And Move Method,74
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Attribute,21
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Class,26
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Interface,11
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Method,183
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Subclass,4
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Superclass,25
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Extract Variable,157
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Inline Method,27
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Inline Variable,21
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Merge Parameter,6
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Merge Variable,7
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move And Inline Method,13
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move And Rename Class,25
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move And Rename Method,16
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move Attribute,124
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move Class,104
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move Method,128
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Move Source Folder,402
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Parameterize Variable,15
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Pull Up Attribute,50
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Pull Up Method,90
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Push Down Attribute,20
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Push Down Method,46
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Rename Attribute,101
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Rename Class,34
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Rename Method,219
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Rename Parameter,252
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Rename Variable,216
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Replace Variable With Attribute,25
6693,2490,0,https://github.com/GeoWebCache/geowebcache,71649,353,190,44137,27512,Split Parameter,2
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Change Attribute Type,796
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Change Package,104
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Change Parameter Type,1580
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Change Return Type,1135
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Change Variable Type,1743
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract And Move Method,107
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Attribute,89
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Class,67
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Interface,63
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Method,702
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Subclass,10
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Superclass,164
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Extract Variable,462
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Inline Method,112
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Inline Variable,60
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Merge Parameter,12
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Merge Variable,26
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move And Inline Method,40
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move And Rename Attribute,2
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move And Rename Class,46
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move And Rename Method,38
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move Attribute,277
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move Class,1945
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move Method,291
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Move Source Folder,4038
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Parameterize Variable,82
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Pull Up Attribute,164
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Pull Up Method,281
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Push Down Attribute,37
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Push Down Method,95
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Rename Attribute,420
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Rename Class,153
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Rename Method,867
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Rename Parameter,1040
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Rename Variable,1007
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Replace Attribute,2
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Replace Variable With Attribute,65
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Split Parameter,10
6731,15593,9,https://github.com/Jasig/uPortal,154185,1557,298,124338,29847,Split Variable,1
6761,2475,5,https://github.com/arnobl/latexdraw,68692,409,371,34754,33938,Change Attribute Type,921
6761,2475,5,https://github.com/arnobl/latexdraw,68692,409,371,34754,33938,Change Package,1026
6761,2475,5,https://github.com/arnobl/latexdraw,68692,409,371,34754,33938,Change Parameter Type,1003
6761,2475,5,https://github.com/arnobl/latexdraw,68692,409,371,34754,33938,Change Return Type,577
